computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,144,trgt,trgt14.jpg,1.35497432676,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_144.wav,wc32v.3_26_144.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,145,fill,fimg36.jpg,1.35510152671,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_145.wav,wc32v.3_26_145.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,146,fill,fimg15.jpg,1.35548157156,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_146.wav,wc32v.3_26_146.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,147,ctrl,ctrl28.jpg,1.48505353905,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_147.wav,wc32v.3_26_147.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,148,trgt,trgt28.jpg,1.35571637832,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_148.wav,wc32v.3_26_148.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,149,fill,fimg19.jpg,1.35416478769,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_149.wav,wc32v.3_26_149.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,150,fill,fimg37.jpg,1.35460796601,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_150.wav,wc32v.3_26_150.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,151,intf,prim10.jpg,1.35437098224,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_151.wav,wc32v.3_26_151.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,152,trgt,trgt10.jpg,1.35497494876,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_152.wav,wc32v.3_26_152.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,153,fill,fimg20.jpg,1.35517274624,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_153.wav,wc32v.3_26_153.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,154,fill,ftxt02.jpg,1.35471028578,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_154.wav,wc32v.3_26_154.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,155,fill,ftxt37.jpg,1.35416105567,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_155.wav,wc32v.3_26_155.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,156,ctrl,ctrl30.jpg,1.35439088639,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_156.wav,wc32v.3_26_156.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,157,trgt,trgt30.jpg,1.35517056923,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_157.wav,wc32v.3_26_157.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,158,fill,ftxt40.jpg,1.35396294718,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_158.wav,wc32v.3_26_158.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,159,intf,prim39.jpg,1.35486671995,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_159.wav,wc32v.3_26_159.wav,,,,,
LCNL-279-1-PC,2018-07-16 16:10,wc32v.3,A1a,26,160,trgt,trgt39.jpg,1.35328154108,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P26/wc32v.3_26_160.wav,wc32v.3_26_160.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,p01,prac,prac01.gif,1.35267848174,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_p01.wav,wc32v.3_27_p01.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,p02,prac,prac02.jpg,1.48487596544,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_p02.wav,wc32v.3_27_p02.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,p03,prac,prac03.gif,1.35347032741,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_p03.wav,wc32v.3_27_p03.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,p04,prac,prac04.jpg,1.35397821582,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_p04.wav,wc32v.3_27_p04.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,001,fill,fimg38.jpg,1.35405659177,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_001.wav,wc32v.3_27_001.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,002,ctrl,ctrl31.jpg,1.35431069149,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_002.wav,wc32v.3_27_002.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,003,trgt,trgt31.jpg,1.3546901305,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_003.wav,wc32v.3_27_003.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,004,fill,ftxt03.jpg,1.35330580017,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_004.wav,wc32v.3_27_004.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,005,fill,ftxt31.jpg,1.35597431382,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_005.wav,wc32v.3_27_005.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,006,fill,fimg40.jpg,1.3535502584,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_006.wav,wc32v.3_27_006.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,007,intf,prim34.jpg,1.35554200218,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_007.wav,wc32v.3_27_007.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,008,trgt,trgt34.jpg,1.35461237662,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_008.wav,wc32v.3_27_008.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,009,fill,fimg27.jpg,1.35601256877,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_009.wav,wc32v.3_27_009.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,010,ctrl,ctrl23.jpg,1.35449325767,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_010.wav,wc32v.3_27_010.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,011,trgt,trgt23.jpg,1.35648686752,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_011.wav,wc32v.3_27_011.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,012,fill,ftxt06.jpg,1.35496817845,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_012.wav,wc32v.3_27_012.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,013,fill,ftxt30.jpg,1.35589780401,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_013.wav,wc32v.3_27_013.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,014,fill,ftxt11.jpg,1.35580698746,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_014.wav,wc32v.3_27_014.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,015,intf,prim35.jpg,1.35587634395,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_015.wav,wc32v.3_27_015.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,016,trgt,trgt35.jpg,1.35484004002,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_016.wav,wc32v.3_27_016.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,017,fill,fimg31.jpg,1.3556225552,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_017.wav,wc32v.3_27_017.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,018,fill,fimg14.jpg,1.35492152609,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_018.wav,wc32v.3_27_018.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,019,ctrl,ctrl17.jpg,1.35550561337,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_019.wav,wc32v.3_27_019.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,020,trgt,trgt17.jpg,1.61628751275,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_020.wav,wc32v.3_27_020.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,021,fill,fimg07.jpg,1.35552054212,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_021.wav,wc32v.3_27_021.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,022,fill,fimg23.jpg,1.35586359231,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_022.wav,wc32v.3_27_022.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,023,intf,prim33.jpg,1.35591397681,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_023.wav,wc32v.3_27_023.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,024,trgt,trgt33.jpg,1.35574509534,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_024.wav,wc32v.3_27_024.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,025,fill,ftxt21.jpg,1.35356114396,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_025.wav,wc32v.3_27_025.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,026,ctrl,ctrl29.jpg,1.3561111607,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_026.wav,wc32v.3_27_026.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,027,trgt,trgt29.jpg,1.35476726237,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_027.wav,wc32v.3_27_027.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,028,fill,fimg21.jpg,1.35413994394,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_028.wav,wc32v.3_27_028.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,029,fill,fimg18.jpg,1.35576997661,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_029.wav,wc32v.3_27_029.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,030,fill,ftxt38.jpg,1.35531838199,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_030.wav,wc32v.3_27_030.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,031,intf,prim18.jpg,1.35480023003,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_031.wav,wc32v.3_27_031.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,032,trgt,trgt18.jpg,1.34479299268,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_032.wav,wc32v.3_27_032.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,033,fill,ftxt24.jpg,1.34451649986,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_033.wav,wc32v.3_27_033.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,034,ctrl,ctrl04.jpg,1.34358407515,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_034.wav,wc32v.3_27_034.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,035,trgt,trgt04.jpg,1.35608503539,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_035.wav,wc32v.3_27_035.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,036,fill,ftxt05.jpg,1.35462201808,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_036.wav,wc32v.3_27_036.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,037,fill,ftxt35.jpg,1.35573296577,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_037.wav,wc32v.3_27_037.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,038,fill,ftxt10.jpg,1.35551525485,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_038.wav,wc32v.3_27_038.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,039,intf,prim22.jpg,1.35443571977,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_039.wav,wc32v.3_27_039.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,040,trgt,trgt22.jpg,1.35555661992,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_040.wav,wc32v.3_27_040.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,041,fill,fimg39.jpg,1.34463779592,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_041.wav,wc32v.3_27_041.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,042,fill,ftxt18.jpg,1.35434117103,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_042.wav,wc32v.3_27_042.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,043,fill,ftxt26.jpg,1.34472332521,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_043.wav,wc32v.3_27_043.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,044,ctrl,ctrl20.jpg,1.35564246022,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_044.wav,wc32v.3_27_044.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,045,trgt,trgt20.jpg,1.35499928,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_045.wav,wc32v.3_27_045.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,046,fill,ftxt39.jpg,1.35606886259,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_046.wav,wc32v.3_27_046.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,047,intf,prim32.jpg,1.35587509988,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_047.wav,wc32v.3_27_047.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,048,trgt,trgt32.jpg,1.35601381284,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_048.wav,wc32v.3_27_048.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,049,fill,fimg25.jpg,1.3543066483,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_049.wav,wc32v.3_27_049.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,050,ctrl,ctrl21.jpg,1.35350671622,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_050.wav,wc32v.3_27_050.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,051,trgt,trgt21.jpg,1.35516349624,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_051.wav,wc32v.3_27_051.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,052,fill,ftxt25.jpg,1.34488225419,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_052.wav,wc32v.3_27_052.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,053,fill,ftxt09.jpg,1.35420463518,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_053.wav,wc32v.3_27_053.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,054,fill,ftxt33.jpg,1.34478241815,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_054.wav,wc32v.3_27_054.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,055,intf,prim19.jpg,1.35578148418,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_055.wav,wc32v.3_27_055.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,056,trgt,trgt19.jpg,1.35437102853,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_056.wav,wc32v.3_27_056.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,057,fill,fimg32.jpg,1.35403513168,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_057.wav,wc32v.3_27_057.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,058,fill,fimg08.jpg,1.35600883658,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_058.wav,wc32v.3_27_058.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,059,fill,fimg26.jpg,1.35422640627,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_059.wav,wc32v.3_27_059.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,060,ctrl,ctrl38.jpg,1.35531185066,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_060.wav,wc32v.3_27_060.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,061,trgt,trgt38.jpg,1.35578086214,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_061.wav,wc32v.3_27_061.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,062,fill,fimg01.jpg,1.35608627943,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_062.wav,wc32v.3_27_062.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,063,intf,prim36.jpg,1.35540950955,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_063.wav,wc32v.3_27_063.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,064,trgt,trgt36.jpg,1.35440306315,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_064.wav,wc32v.3_27_064.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,065,fill,fimg03.jpg,1.35619451288,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_065.wav,wc32v.3_27_065.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,066,ctrl,ctrl11.jpg,1.35581289676,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_066.wav,wc32v.3_27_066.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,067,trgt,trgt11.jpg,1.35618456036,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_067.wav,wc32v.3_27_067.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,068,fill,ftxt36.jpg,1.35461828592,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_068.wav,wc32v.3_27_068.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,069,fill,fimg24.jpg,1.35613541991,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_069.wav,wc32v.3_27_069.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,070,fill,fimg12.jpg,1.35434272613,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_070.wav,wc32v.3_27_070.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,071,intf,prim16.jpg,1.3543542337,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_071.wav,wc32v.3_27_071.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,072,trgt,trgt16.jpg,1.34589429888,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_072.wav,wc32v.3_27_072.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,073,fill,fimg33.jpg,1.35587447784,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_073.wav,wc32v.3_27_073.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,074,fill,fimg30.jpg,1.35472309815,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_074.wav,wc32v.3_27_074.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,075,ctrl,ctrl02.jpg,1.35558927655,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_075.wav,wc32v.3_27_075.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,076,trgt,trgt02.jpg,1.35566640842,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_076.wav,wc32v.3_27_076.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,077,fill,ftxt13.jpg,1.35596498337,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_077.wav,wc32v.3_27_077.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,078,fill,ftxt29.jpg,1.35611364882,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_078.wav,wc32v.3_27_078.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,079,intf,prim37.jpg,1.35366502316,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_079.wav,wc32v.3_27_079.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,080,trgt,trgt37.jpg,1.35482448923,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_080.wav,wc32v.3_27_080.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,081,fill,ftxt34.jpg,1.35522476629,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_081.wav,wc32v.3_27_081.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,082,ctrl,ctrl03.jpg,1.35565427879,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_082.wav,wc32v.3_27_082.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,083,trgt,trgt03.jpg,1.35641533394,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_083.wav,wc32v.3_27_083.wav,,,,,
LCNL-279-1-PC,2018-07-25 12:49,wc32v.3,A1a,27,084,fill,fimg10.jpg,1.35596125118,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P27/wc32v.3_27_084.wav,wc32v.3_27_084.wav,,,,,
