computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,088,intf,trgt07.jpg,1.49128534952,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_088.wav,wc32v.3_13_088.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,093,ctrl,trgt09.jpg,1.36154059072,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_093.wav,wc32v.3_13_093.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,096,intf,trgt06.jpg,1.241575361,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_096.wav,wc32v.3_13_096.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,100,ctrl,trgt08.jpg,1.36177073388,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_100.wav,wc32v.3_13_100.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,104,intf,trgt25.jpg,1.36139908378,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_104.wav,wc32v.3_13_104.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,108,ctrl,trgt26.jpg,1.36112508902,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_108.wav,wc32v.3_13_108.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,112,intf,trgt01.jpg,1.62120116067,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_112.wav,wc32v.3_13_112.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,117,ctrl,trgt40.jpg,1.49134070828,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_117.wav,wc32v.3_13_117.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,120,intf,trgt24.jpg,3.02976808412,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_120.wav,wc32v.3_13_120.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,123,ctrl,trgt12.jpg,1.88208304436,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_123.wav,wc32v.3_13_123.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,128,intf,trgt13.jpg,1.47986589496,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_128.wav,wc32v.3_13_128.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,132,ctrl,trgt15.jpg,1.36030808082,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_132.wav,wc32v.3_13_132.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,136,intf,trgt27.jpg,1.74032294683,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_136.wav,wc32v.3_13_136.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,140,ctrl,trgt05.jpg,1.36126255291,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_140.wav,wc32v.3_13_140.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,144,intf,trgt14.jpg,1.24104789777,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_144.wav,wc32v.3_13_144.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,148,ctrl,trgt28.jpg,1.35848124178,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_148.wav,wc32v.3_13_148.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,152,intf,trgt10.jpg,1.610503547,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_152.wav,wc32v.3_13_152.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,157,ctrl,trgt30.jpg,1.11164555466,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_157.wav,wc32v.3_13_157.wav,,,,,
LCNL-279-1-PC,2018-06-26 10:36,wc32v.3,A1a,13,160,intf,trgt39.jpg,1.36013205241,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P13/wc32v.3_13_160.wav,wc32v.3_13_160.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,003,ctrl,trgt31.jpg,0.980402999325,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_003.wav,wc32v.3_14_003.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,008,intf,trgt34.jpg,0.850343193205,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_008.wav,wc32v.3_14_008.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,011,ctrl,trgt23.jpg,1.75108151733,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_011.wav,wc32v.3_14_011.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,016,intf,trgt35.jpg,1.24163911687,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_016.wav,wc32v.3_14_016.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,020,ctrl,trgt17.jpg,1.2400069665,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_020.wav,wc32v.3_14_020.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,024,intf,trgt33.jpg,1.36132475376,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_024.wav,wc32v.3_14_024.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,027,ctrl,trgt29.jpg,1.36129427534,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_027.wav,wc32v.3_14_027.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,032,intf,trgt18.jpg,3.0311526751,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_032.wav,wc32v.3_14_032.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,035,ctrl,trgt04.jpg,2.00162282025,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_035.wav,wc32v.3_14_035.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,040,intf,trgt22.jpg,2.26168240867,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_040.wav,wc32v.3_14_040.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,045,ctrl,trgt20.jpg,1.2420493315,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_045.wav,wc32v.3_14_045.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,048,intf,trgt32.jpg,1.36147279179,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_048.wav,wc32v.3_14_048.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,051,ctrl,trgt21.jpg,1.24169789668,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_051.wav,wc32v.3_14_051.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,056,intf,trgt19.jpg,1.62215967581,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_056.wav,wc32v.3_14_056.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,061,ctrl,trgt38.jpg,1.10146762912,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_061.wav,wc32v.3_14_061.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,064,intf,trgt36.jpg,0.981337878142,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_064.wav,wc32v.3_14_064.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,067,ctrl,trgt11.jpg,1.88168215986,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_067.wav,wc32v.3_14_067.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,072,intf,trgt16.jpg,1.24141581581,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_072.wav,wc32v.3_14_072.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,076,ctrl,trgt02.jpg,1.7402918464,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_076.wav,wc32v.3_14_076.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,080,intf,trgt37.jpg,0.981702686144,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_080.wav,wc32v.3_14_080.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,083,ctrl,trgt03.jpg,1.49050006376,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_083.wav,wc32v.3_14_083.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,088,intf,trgt07.jpg,1.61023608334,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_088.wav,wc32v.3_14_088.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,093,ctrl,trgt09.jpg,1.49165731062,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_093.wav,wc32v.3_14_093.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,096,intf,trgt06.jpg,1.62044915236,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_096.wav,wc32v.3_14_096.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,100,ctrl,trgt08.jpg,1.11098062754,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_100.wav,wc32v.3_14_100.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,104,intf,trgt25.jpg,1.36105977813,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_104.wav,wc32v.3_14_104.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,108,ctrl,trgt26.jpg,1.24178559988,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_108.wav,wc32v.3_14_108.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,112,intf,trgt01.jpg,2.39158080357,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_112.wav,wc32v.3_14_112.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,117,ctrl,trgt40.jpg,1.24101275429,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_117.wav,wc32v.3_14_117.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,120,intf,trgt24.jpg,2.13041030793,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_120.wav,wc32v.3_14_120.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,123,ctrl,trgt12.jpg,2.13088863248,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_123.wav,wc32v.3_14_123.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,128,intf,trgt13.jpg,2.39147506212,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_128.wav,wc32v.3_14_128.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,132,ctrl,trgt15.jpg,1.36006860754,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_132.wav,wc32v.3_14_132.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,136,intf,trgt27.jpg,1.23149820084,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_136.wav,wc32v.3_14_136.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,140,ctrl,trgt05.jpg,1.36190259968,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_140.wav,wc32v.3_14_140.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,144,intf,trgt14.jpg,1.62099092179,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_144.wav,wc32v.3_14_144.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,148,ctrl,trgt28.jpg,1.241648136,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_148.wav,wc32v.3_14_148.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,152,intf,trgt10.jpg,2.00159296384,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_152.wav,wc32v.3_14_152.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,157,ctrl,trgt30.jpg,0.98094383574,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_157.wav,wc32v.3_14_157.wav,,,,,
LCNL-279-1-PC,2018-06-26 11:35,wc32v.3,A1a,14,160,intf,trgt39.jpg,0.981348141283,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P14/wc32v.3_14_160.wav,wc32v.3_14_160.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,003,ctrl,trgt31.jpg,0.855417538775,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_003.wav,wc32v.3_15_003.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,008,intf,trgt34.jpg,0.854398066798,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_008.wav,wc32v.3_15_008.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,011,ctrl,trgt23.jpg,1.11481686514,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_011.wav,wc32v.3_15_011.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,016,intf,trgt35.jpg,0.854528999593,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_016.wav,wc32v.3_15_016.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,020,ctrl,trgt17.jpg,1.24639126202,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_020.wav,wc32v.3_15_020.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,024,intf,trgt33.jpg,1.24472583419,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_024.wav,wc32v.3_15_024.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,027,ctrl,trgt29.jpg,0.854895362615,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_027.wav,wc32v.3_15_027.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,032,intf,trgt18.jpg,1.62472981505,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_032.wav,wc32v.3_15_032.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,035,ctrl,trgt04.jpg,1.11600023636,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_035.wav,wc32v.3_15_035.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,040,intf,trgt22.jpg,0.856102992172,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_040.wav,wc32v.3_15_040.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,045,ctrl,trgt20.jpg,0.984584762657,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_045.wav,wc32v.3_15_045.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,048,intf,trgt32.jpg,0.855266701707,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_048.wav,wc32v.3_15_048.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,051,ctrl,trgt21.jpg,0.984735599725,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_051.wav,wc32v.3_15_051.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,056,intf,trgt19.jpg,0.985791459201,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_056.wav,wc32v.3_15_056.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,061,ctrl,trgt38.jpg,0.856241078065,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_061.wav,wc32v.3_15_061.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,064,intf,trgt36.jpg,0.855673495284,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_064.wav,wc32v.3_15_064.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,067,ctrl,trgt11.jpg,1.36622524795,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_067.wav,wc32v.3_15_067.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,072,intf,trgt16.jpg,1.11416748824,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_072.wav,wc32v.3_15_072.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,076,ctrl,trgt02.jpg,2.004960207,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_076.wav,wc32v.3_15_076.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,080,intf,trgt37.jpg,0.850830536886,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_080.wav,wc32v.3_15_080.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,083,ctrl,trgt03.jpg,0.985179402809,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_083.wav,wc32v.3_15_083.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,088,intf,trgt07.jpg,1.11525009408,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_088.wav,wc32v.3_15_088.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,093,ctrl,trgt09.jpg,1.62566780391,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_093.wav,wc32v.3_15_093.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,096,intf,trgt06.jpg,2.00537322067,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_096.wav,wc32v.3_15_096.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,100,ctrl,trgt08.jpg,0.983987945474,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_100.wav,wc32v.3_15_100.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,104,intf,trgt25.jpg,0.85524804145,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_104.wav,wc32v.3_15_104.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,108,ctrl,trgt26.jpg,1.49395501012,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_108.wav,wc32v.3_15_108.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,112,intf,trgt01.jpg,0.984888302818,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_112.wav,wc32v.3_15_112.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,117,ctrl,trgt40.jpg,1.11313246605,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_117.wav,wc32v.3_15_117.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,120,intf,trgt24.jpg,3.03404719179,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_120.wav,wc32v.3_15_120.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,123,ctrl,trgt12.jpg,1.36312142539,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_123.wav,wc32v.3_15_123.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,128,intf,trgt13.jpg,0.983416630642,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_128.wav,wc32v.3_15_128.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,132,ctrl,trgt15.jpg,0.854432277266,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_132.wav,wc32v.3_15_132.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,136,intf,trgt27.jpg,0.973946239803,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_136.wav,wc32v.3_15_136.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,140,ctrl,trgt05.jpg,0.855169357372,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_140.wav,wc32v.3_15_140.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,144,intf,trgt14.jpg,0.854865817211,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_144.wav,wc32v.3_15_144.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,148,ctrl,trgt28.jpg,0.984414954329,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_148.wav,wc32v.3_15_148.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,152,intf,trgt10.jpg,0.983764333409,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_152.wav,wc32v.3_15_152.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,157,ctrl,trgt30.jpg,0.85399407226,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_157.wav,wc32v.3_15_157.wav,,,,,
LCNL-279-1-PC,2018-06-28 10:26,wc32v.3,A1a,15,160,intf,trgt39.jpg,0.85436976541,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P15/wc32v.3_15_160.wav,wc32v.3_15_160.wav,,,,,
LCNL-279-1-PC,2018-06-29 12:25,wc32v.3,A1a,16,003,ctrl,trgt31.jpg,0.854609860692,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P16/wc32v.3_16_003.wav,wc32v.3_16_003.wav,,,,,
LCNL-279-1-PC,2018-06-29 12:25,wc32v.3,A1a,16,008,intf,trgt34.jpg,0.85557863898,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P16/wc32v.3_16_008.wav,wc32v.3_16_008.wav,,,,,
LCNL-279-1-PC,2018-06-29 12:25,wc32v.3,A1a,16,011,ctrl,trgt23.jpg,1.11518727122,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P16/wc32v.3_16_011.wav,wc32v.3_16_011.wav,,,,,
LCNL-279-1-PC,2018-06-29 12:25,wc32v.3,A1a,16,016,intf,trgt35.jpg,0.853663785735,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P16/wc32v.3_16_016.wav,wc32v.3_16_016.wav,,,,,
LCNL-279-1-PC,2018-06-29 12:25,wc32v.3,A1a,16,020,ctrl,trgt17.jpg,0.854485147985,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P16/wc32v.3_16_020.wav,wc32v.3_16_020.wav,,,,,
LCNL-279-1-PC,2018-06-29 12:25,wc32v.3,A1a,16,024,intf,trgt33.jpg,0.85360967099,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P16/wc32v.3_16_024.wav,wc32v.3_16_024.wav,,,,,
